amt,city_pop,risk_probability,hour,distance_km,category_entertainment,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
395.3,640470,0.63,22,115.5654592,1,0,0,0,0,0,0,0,0,0,0,0,0,0
373.48,409656,0.557518642,22,71.00745662,1,0,0,0,0,0,0,0,0,0,0,0,0,0
294.55,409656,0.79,23,112.7212959,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1011.73,640470,1,23,113.6924399,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320.57,1850,0.79,0,107.327829,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.57,1078,0.473903948,0,37.5615794,0,0,1,0,0,0,0,0,0,0,0,0,0,0
296.45,1078,0.669738261,0,51.89530432,0,0,0,0,1,0,0,0,0,0,0,0,0,0
278.84,640470,0.79,0,104.0599577,0,0,0,0,1,0,0,0,0,0,0,0,0,0
297.54,1850,0.746859564,2,82.74382574,0,0,0,0,1,0,0,0,0,0,0,0,0,0
294.87,640470,0.627569281,7,85.02771258,0,0,0,0,1,0,0,0,0,0,0,0,0,0
347.23,1078,0.565,10,135.0755602,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1042.13,1850,0.72830388,16,81.32155199,0,0,0,0,0,0,0,0,0,0,0,1,0,0
589.97,1078,0.55605198,20,72.42079187,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1111.54,1850,1,22,114.4351253,0,0,0,0,0,0,0,0,0,0,0,1,0,0
895.87,640470,0.863513579,22,81.40543149,0,0,0,0,0,0,0,0,0,0,0,0,1,0
789.2,1850,0.674917321,23,5.966928405,0,0,0,0,0,0,0,0,1,0,0,0,0,0
998.8,1850,0.819602004,23,63.8408016,0,0,0,0,0,0,0,0,0,0,0,1,0,0
812.87,1850,0.797694357,23,55.07774264,0,0,0,0,0,0,0,0,0,0,0,1,0,0
822.17,1850,0.843662068,23,73.46482705,0,0,0,0,0,0,0,0,1,0,0,0,0,0
991.42,1850,0.838563365,23,71.42534587,0,0,0,0,0,0,0,0,0,0,0,1,0,0
804,1078,0.769638634,23,43.8554534,0,0,0,0,0,0,0,0,1,0,0,0,0,0
265.39,640470,0.588233605,23,83.29344212,0,0,0,0,0,0,1,0,0,0,0,0,0,0
325.04,1850,0.693305539,4,61.32221541,0,0,0,0,1,0,0,0,0,0,0,0,0,0
301.63,601723,0.781464307,2,96.58572298,0,0,0,0,1,0,0,0,0,0,0,0,0,0
273.71,601723,0.79,3,114.0773256,0,0,0,0,1,0,0,0,0,0,0,0,0,0
302.91,601723,0.731704138,3,76.68165506,0,0,0,0,1,0,0,0,0,0,0,0,0,0
968.47,601723,0.800105265,3,56.04210581,0,0,0,0,0,0,0,0,1,0,0,0,0,0
829.28,601723,0.91,23,115.3356212,0,0,0,0,0,0,0,0,1,0,0,0,0,0
333.48,6006,0.73426479,0,77.70591586,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.09,92985,0.517577286,0,55.03091433,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288.49,601723,0.771027291,0,92.4109163,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.37,1080,0.535574134,1,62.22965343,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300.28,6006,0.79,1,106.8442125,0,0,0,0,1,0,0,0,0,0,0,0,0,0
307.42,6006,0.727621669,2,75.04866752,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.56,601723,0.505986968,2,50.39478733,0,0,1,0,0,0,0,0,0,0,0,0,0,0
281.7,601723,0.79,2,120.419299,0,0,0,0,1,0,0,0,0,0,0,0,0,0
325.37,92985,0.731756359,2,76.70254357,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.75,6006,0.63,4,114.1111311,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335.05,6006,0.577263691,8,64.90547652,0,0,0,0,1,0,0,0,0,0,0,0,0,0
329.8,92985,0.550197803,10,94.07912136,0,0,0,0,1,0,0,0,0,0,0,0,0,0
957.28,92985,0.513001592,15,31.20063666,0,0,0,0,0,0,0,0,0,0,0,0,1,0
557.6,6006,0.556107272,21,72.44290883,1,0,0,0,0,0,0,0,0,0,0,0,0,0
773.78,601723,0.797713705,22,55.08548189,0,0,0,0,0,0,0,0,0,0,0,0,1,0
799.88,601723,0.82939741,22,67.75896399,0,0,0,0,0,0,0,0,0,0,0,1,0,0
969.97,6006,0.835663649,22,70.2654598,0,0,0,0,0,0,0,0,0,0,0,1,0,0
895.17,92985,0.91,22,121.8646063,0,0,0,0,0,0,0,0,0,0,0,1,0,0
712.14,1080,0.82822577,22,67.29030815,0,0,0,0,0,0,0,0,1,0,0,0,0,0
999.76,601723,0.681552171,23,8.620868447,0,0,0,0,0,0,0,0,0,0,0,1,0,0
857.69,92985,0.872271268,23,84.90850702,0,0,0,0,0,0,0,0,1,0,0,0,0,0
318.22,744,0.655147733,0,46.05909304,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.15,744,0.558030034,1,71.21201341,0,0,1,0,0,0,0,0,0,0,0,0,0,0
287.18,6006,0.721940283,2,72.7761134,0,0,0,0,1,0,0,0,0,0,0,0,0,0
264.75,92985,0.698041938,2,63.2167753,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.9,744,0.562721314,3,73.08852577,0,0,0,1,0,0,0,0,0,0,0,0,0,0
310.66,744,0.676957619,3,54.78304746,0,0,0,0,1,0,0,0,0,0,0,0,0,0
308.4,92985,0.704537244,3,65.81489747,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23.78,744,0.623743108,3,97.49724312,0,0,1,0,0,0,0,0,0,0,0,0,0,0
279.83,92985,0.638223419,4,39.28936778,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1074.72,744,0.73905612,21,45.62244796,0,0,0,0,0,0,0,0,0,0,0,1,0,0
982.17,1080,0.8325872,22,69.03488018,0,0,0,0,0,0,0,0,0,0,0,1,0,0
883.25,92985,0.831695652,22,68.67826085,0,0,0,0,0,0,0,0,0,0,0,0,1,0
327.57,744,0.79,22,124.0802195,0,0,0,0,1,0,0,0,0,0,0,0,0,0
914.05,1080,0.91,22,114.6565639,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11.91,6006,0.577342612,22,78.93704482,0,0,0,0,0,0,0,0,0,0,0,0,0,1
715.15,1080,0.828103251,22,67.24130044,0,0,0,0,0,0,0,0,1,0,0,0,0,0
941.5,1080,0.723165829,23,25.26633176,0,0,0,0,0,0,0,0,1,0,0,0,0,0
932.21,1080,0.836041258,23,70.4165031,0,0,0,0,0,0,0,0,0,0,0,1,0,0
939.75,1080,0.91,23,129.0357637,0,0,0,0,0,0,0,0,0,0,0,1,0,0
956.44,92985,0.891113541,23,92.44541653,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.97,744,0.619815531,0,95.92621239,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.48,744,0.333962309,11,71.58492352,0,0,1,0,0,0,0,0,0,0,0,0,0,0
694.82,744,0.689321644,18,61.7286577,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50.35,744,0.418996756,19,65.59870252,0,0,0,0,0,0,0,0,0,1,0,0,0,0
861.29,744,0.768988673,22,43.59546922,0,0,0,0,0,0,0,0,0,0,0,0,1,0
298.61,1680,0.697518085,0,63.00723387,0,0,0,0,1,0,0,0,0,0,0,0,0,0
292.71,1680,0.542111069,6,50.84442753,0,0,0,0,1,0,0,0,0,0,0,0,0,0
906.27,23045,0.60551302,17,68.20520812,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1100.75,23045,0.875,19,127.729346,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.75,23045,0.445294775,22,26.11791,0,0,0,0,0,0,0,0,0,1,0,0,0,0
914,3202,0.737370182,22,30.94807284,0,0,0,0,0,0,0,0,0,0,0,1,0,0
948.33,1680,0.91,22,105.5878513,0,0,0,0,0,0,0,0,0,0,0,1,0,0
959.09,23045,0.872382879,22,84.95315176,0,0,0,0,0,0,0,0,0,0,0,1,0,0
764.14,23045,0.894560043,22,93.82401701,0,0,0,0,0,0,0,0,1,0,0,0,0,0
932.84,1680,0.804071438,23,57.62857536,0,0,0,0,0,0,0,0,1,0,0,0,0,0
954.72,23045,0.840478633,23,72.19145306,0,0,0,0,0,0,0,0,0,0,0,1,0,0
696.29,3202,0.835337121,0,70.13484858,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.13,1680,0.607582037,0,91.03281465,0,0,1,0,0,0,0,0,0,0,0,0,0,0
281.39,1680,0.770199092,0,92.07963679,0,0,0,0,1,0,0,0,0,0,0,0,0,0
926.91,3202,0.853780225,0,77.51208981,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.49,23045,0.508984052,1,51.59362075,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.03,1680,0.425173534,2,18.06941363,0,0,1,0,0,0,0,0,0,0,0,0,0,0
349.95,3202,0.58060528,2,16.24211201,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.32,59744,0.529781604,3,59.91264165,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.07,3202,0.610556856,3,92.22274246,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19.52,3202,0.337775653,21,33.11026129,0,0,0,0,0,0,0,1,0,0,0,0,0,0
740.34,1680,0.91,22,100.7065753,0,0,0,0,0,0,0,0,1,0,0,0,0,0
760.18,1680,0.860641106,22,80.2564424,0,0,0,0,0,0,0,0,1,0,0,0,0,0
938.55,3202,0.790842565,22,52.33702612,0,0,0,0,0,0,0,0,0,0,0,1,0,0
312.51,1680,0.654195441,22,45.67817643,0,0,0,0,1,0,0,0,0,0,0,0,0,0
921.62,2395,0.91,22,126.1605342,0,0,0,0,0,0,0,0,0,0,0,1,0,0
321.43,2395,0.657731015,22,47.09240614,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1047.73,2395,0.995255018,22,98.10200723,0,0,0,0,0,0,0,0,0,0,0,1,0,0
297.64,23045,0.614855863,22,29.94234522,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1005.66,23045,0.924833071,22,69.93322845,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.08,59744,0.478827061,22,39.53082436,0,0,0,0,0,1,0,0,0,0,0,0,0,0
256.7,23045,0.701323401,23,64.52936037,0,0,0,0,1,0,0,0,0,0,0,0,0,0
960.06,2395,0.847170239,23,74.86809541,0,0,0,0,0,0,0,0,0,0,0,1,0,0
845.28,3202,0.892224017,23,92.88960684,0,0,0,0,0,0,0,0,0,0,0,0,1,0
882.54,1680,0.858135167,23,79.25406683,0,0,0,0,0,0,0,0,1,0,0,0,0,0
858.24,1680,0.854968099,23,77.98723949,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300.21,1680,0.714085979,23,69.63439158,0,0,0,0,1,0,0,0,0,0,0,0,0,0
297.1,2395,0.773586915,0,93.43476598,0,0,0,0,1,0,0,0,0,0,0,0,0,0
334.89,2395,0.733978743,0,77.59149702,0,0,0,0,1,0,0,0,0,0,0,0,0,0
295.9,2395,0.758944781,1,87.57791235,0,0,0,0,1,0,0,0,0,0,0,0,0,0
798.56,2395,0.73687623,22,30.75049188,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1017.9,2395,1,23,121.16593,0,0,0,0,0,0,0,0,0,0,0,1,0,0
717.14,224256,0.91,0,119.8682363,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1088.85,224256,0.772444987,0,8.977994678,0,0,0,0,0,0,0,0,0,0,0,1,0,0
333.98,224256,0.79,0,141.3586517,0,0,0,0,1,0,0,0,0,0,0,0,0,0
350,224256,0.79,2,107.0445243,0,0,0,0,1,0,0,0,0,0,0,0,0,0
128.06,224256,0.63,2,106.8378164,0,1,0,0,0,0,0,0,0,0,0,0,0,0
213.31,224256,0.63,22,110.8844598,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19.73,224256,0.63,23,101.7478807,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.1,459921,0.513668398,0,53.46735912,0,0,1,0,0,0,0,0,0,0,0,0,0,0
307.3,3228,0.716854492,1,70.74179684,0,0,0,0,1,0,0,0,0,0,0,0,0,0
895.7,224256,0.91,2,113.2761306,0,0,0,0,0,0,0,0,0,0,0,1,0,0
722.07,224256,0.906761192,3,98.70447668,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1029.91,459921,0.775,14,118.5418181,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1072.09,3228,0.926103865,22,70.44154614,0,0,0,0,0,0,0,0,0,0,0,1,0,0
756.9,459921,0.91,22,109.8118544,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.4,3228,0.562484172,23,72.99366865,0,0,0,0,0,0,0,0,0,1,0,0,0,0
285.39,224256,0.63,23,125.6963056,0,0,0,0,0,0,1,0,0,0,0,0,0,0
719.57,3228,0.88758593,23,91.03437186,0,0,0,0,0,0,0,0,1,0,0,0,0,0
219.11,224256,0.63,23,104.0428322,0,0,0,0,0,0,1,0,0,0,0,0,0,0
119.52,224256,0.504090823,23,49.63632936,0,1,0,0,0,0,0,0,0,0,0,0,0,0
985.55,3228,0.75042386,23,36.16954396,0,0,0,0,0,0,0,0,0,0,0,1,0,0
258.82,3228,0.683799168,0,57.51966727,0,0,0,0,1,0,0,0,0,0,0,0,0,0
671.93,3228,0.788547845,0,51.41913799,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.24,459921,0.462202773,1,32.88110916,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324.43,3228,0.670958411,2,52.38336422,0,0,0,0,1,0,0,0,0,0,0,0,0,0
323.71,3228,0.755840302,3,86.33612062,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.56,3228,0.498048126,3,47.21925044,0,0,1,0,0,0,0,0,0,0,0,0,0,0
308.82,23805,0.768749144,3,91.4996574,0,0,0,0,1,0,0,0,0,0,0,0,0,0
292.59,3228,0.79,5,117.0201766,0,0,0,0,1,0,0,0,0,0,0,0,0,0
319.86,3228,0.515360535,7,40.14421392,0,0,0,0,1,0,0,0,0,0,0,0,0,0
780.7,459921,0.91,22,113.9292785,0,0,0,0,0,0,0,0,0,0,0,1,0,0
943.64,3228,0.91,22,100.3465229,0,0,0,0,0,0,0,0,0,0,0,1,0,0
284.23,459921,0.781107034,22,96.44281344,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.53,23805,0.434361341,23,21.74453648,0,0,0,0,0,0,0,1,0,0,0,0,0,0
904.66,459921,0.900334753,23,96.13390108,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.68,276896,0.544231152,0,65.692461,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.59,276896,0.620716536,0,96.28661435,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.59,276896,0.480745031,1,40.29801255,0,0,1,0,0,0,0,0,0,0,0,0,0,0
283.17,276896,0.73792436,2,79.16974408,0,0,0,0,1,0,0,0,0,0,0,0,0,0
319.09,276896,0.79,2,100.6337352,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.63,23805,0.449520896,3,27.80835823,0,0,1,0,0,0,0,0,0,0,0,0,0,0
784.56,276896,0.685,10,102.7181358,0,0,0,0,0,0,0,0,1,0,0,0,0,0
825.94,276896,0.731135803,18,78.45432101,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1074.33,23805,0.932544907,22,73.01796269,0,0,0,0,0,0,0,0,0,0,0,1,0,0
320.26,23805,0.623495088,22,33.3980353,0,0,0,0,1,0,0,0,0,0,0,0,0,0
127.81,23805,0.561910216,22,72.76408652,0,1,0,0,0,0,0,0,0,0,0,0,0,0
968.41,23805,0.736418934,22,30.56757369,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1076.69,276896,0.982936061,22,93.17442426,0,0,0,0,0,0,0,0,0,0,0,1,0,0
832.41,276896,0.844431376,22,73.77255031,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1010.97,276896,0.982494163,22,92.99766521,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1074.41,276896,0.862206671,23,44.88266847,0,0,0,0,0,0,0,0,0,0,0,1,0,0
948.05,23805,0.767270816,23,42.90832622,0,0,0,0,0,0,0,0,0,0,0,1,0,0
986.11,4726,0.820562817,1,64.22512691,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1176.2,4726,0.931556318,2,72.62252712,0,0,0,0,0,0,0,0,0,0,0,1,0,0
312.06,4726,0.695409701,2,62.16388058,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1141.09,4726,0.91912601,2,67.650404,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.66,276896,0.452849159,3,29.13966348,0,0,1,0,0,0,0,0,0,0,0,0,0,0
276.4,276896,0.761625448,3,88.65017923,0,0,0,0,1,0,0,0,0,0,0,0,0,0
351.4,4726,0.677860561,3,55.14422422,0,0,0,0,1,0,0,0,0,0,0,0,0,0
385.22,4726,0.368152642,9,85.26105674,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.09,4726,0.306182224,11,60.47288959,0,0,1,0,0,0,0,0,0,0,0,0,0,0
996.5,759,0.565322949,17,52.12917962,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48.12,759,0.499242407,22,47.69696272,0,0,0,0,0,0,0,0,0,0,1,0,0,0
246,4726,0.44684517,22,26.73806809,0,0,0,0,0,0,1,0,0,0,0,0,0,0
282.38,4726,0.619386653,22,95.75466116,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.41,276896,0.571498436,22,76.59937454,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.89,4726,0.431871311,22,20.74852438,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243.81,276896,0.517242638,23,54.89705518,0,0,0,0,0,0,1,0,0,0,0,0,0,0
303.81,4726,0.63,23,138.5954067,0,0,0,0,0,0,1,0,0,0,0,0,0,0
966.33,759,0.858899721,23,79.55988824,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.23,313,0.486169383,0,42.4677532,0,0,1,0,0,0,0,0,0,0,0,0,0,0
304.2,759,0.79,2,122.8646156,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17.67,759,0.586143584,3,82.45743372,0,0,1,0,0,0,0,0,0,0,0,0,0,0
368.78,4726,0.79,3,100.0965679,0,0,0,0,1,0,0,0,0,0,0,0,0,0
317.84,308,0.746203451,3,82.48138042,0,0,0,0,1,0,0,0,0,0,0,0,0,0
255.88,4726,0.222195381,12,26.87815223,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.03,4726,0.269461394,13,45.78455749,0,0,0,0,0,0,0,0,0,0,1,0,0,0
135.53,313,0.483545564,19,91.41822544,0,1,0,0,0,0,0,0,0,0,0,0,0,0
287.83,313,0.38920171,20,53.68068405,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1051.78,759,0.900552073,22,60.22082912,0,0,0,0,0,0,0,0,0,0,0,1,0,0
333.53,759,0.602519414,22,25.00776544,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.7,4726,0.492931489,22,45.1725957,0,0,0,0,0,0,0,1,0,0,0,0,0,0
827.59,759,0.91,23,132.6919014,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1028.63,308,0.878435959,23,51.37438347,0,0,0,0,0,0,0,0,0,0,0,1,0,0
813.34,759,0.857047609,23,78.81904362,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.72,313,0.508386184,23,51.35447345,0,0,0,0,0,1,0,0,0,0,0,0,0,0
617.75,308,0.707750275,23,83.10011018,1,0,0,0,0,0,0,0,0,0,0,0,0,0
989.81,1186,0.895956496,0,94.38259842,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.97,308,0.540876326,0,64.35053053,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19.65,2148,0.63,1,105.6758918,0,0,1,0,0,0,0,0,0,0,0,0,0,0
313.19,308,0.79,1,108.6686791,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1000.5,1186,0.978858082,1,91.54323263,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1053.56,1186,0.852148124,2,40.85924967,0,0,0,0,0,0,0,0,0,0,0,1,0,0
718.38,313,0.75,2,104.0383798,0,0,0,0,0,0,0,0,0,1,0,0,0,0
751.52,1186,0.90560602,4,98.24240801,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113.15,313,0.405,13,108.216584,0,1,0,0,0,0,0,0,0,0,0,0,0,0
323.16,2148,0.453283363,14,55.31334527,0,0,0,0,1,0,0,0,0,0,0,0,0,0
801.12,2148,0.620342654,14,74.13706163,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.03,1186,0.63,22,133.4742733,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20.91,313,0.63,22,104.1604513,0,0,0,0,0,0,0,0,0,0,1,0,0,0
942.63,308,0.85125792,22,76.50316803,0,0,0,0,0,0,0,0,0,0,0,1,0,0
792.33,2148,0.766721029,22,42.68841158,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11.28,313,0.526611405,22,58.64456217,0,0,0,0,0,0,0,0,0,0,0,0,0,1
565.08,313,0.75,23,105.4481752,1,0,0,0,0,0,0,0,0,0,0,0,0,0
946.74,2148,0.883184362,23,89.27374491,0,0,0,0,0,0,0,0,0,0,0,0,1,0
634.64,308,0.668661178,23,67.4644712,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19.72,313,0.63,23,114.212392,0,0,0,0,0,1,0,0,0,0,0,0,0,0
338.89,2148,0.740441488,0,80.17659518,0,0,0,0,1,0,0,0,0,0,0,0,0,0
845.57,1186,0.885165589,1,90.06623556,0,0,0,0,0,0,0,0,0,0,0,0,1,0
616.98,1186,0.742547443,1,97.01897708,0,0,0,0,0,0,0,0,0,1,0,0,0,0
334.52,2148,0.635688649,3,38.27545946,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22.04,2148,0.339175549,8,33.67021943,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100.76,1186,0.603017611,22,89.20704439,0,1,0,0,0,0,0,0,0,0,0,0,0,0
588.24,2148,0.622279246,22,48.91169826,1,0,0,0,0,0,0,0,0,0,0,0,0,0
286.25,301,0.616970042,22,30.78801692,0,0,0,0,1,0,0,0,0,0,0,0,0,0
882.7,301,0.91,22,129.1376726,0,0,0,0,0,0,0,0,0,0,0,1,0,0
880.77,301,0.852794995,22,77.11799809,0,0,0,0,0,0,0,0,0,0,0,1,0,0
881.08,2148,0.861829565,22,80.73182618,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.13,1186,0.587173062,22,82.86922475,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1031.95,301,0.975718645,22,90.28745814,0,0,0,0,0,0,0,0,0,0,0,1,0,0
290.33,1186,0.63,22,131.5821487,0,0,0,0,0,0,1,0,0,0,0,0,0,0
279.86,1186,0.468407703,22,35.36308111,0,0,0,0,0,0,1,0,0,0,0,0,0,0
828.37,2148,0.91,23,103.0936899,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.96,1186,0.63,23,109.9409568,0,0,0,0,0,0,0,1,0,0,0,0,0,0
690.41,2148,0.91,23,117.7022364,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11.88,1186,0.621524352,23,96.60974072,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311.41,298,0.665124281,0,50.04971255,0,0,0,0,1,0,0,0,0,0,0,0,0,0
269.64,837792,0.728421297,1,75.36851895,0,0,0,0,1,0,0,0,0,0,0,0,0,0
318.71,837792,0.773290568,2,93.31622719,0,0,0,0,1,0,0,0,0,0,0,0,0,0
355.08,1063,0.754456604,3,85.78264146,0,0,0,0,1,0,0,0,0,0,0,0,0,0
361.04,301,0.752982393,3,85.19295708,0,0,0,0,1,0,0,0,0,0,0,0,0,0
311.64,298,0.422246237,11,42.89849489,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50.24,1063,0.357801251,12,81.12050032,0,0,0,0,0,0,0,0,0,1,0,0,0,0
814.58,837792,0.662141493,14,90.85659728,0,0,0,0,0,0,0,0,1,0,0,0,0,0
823.17,837792,0.590271991,15,62.10879655,0,0,0,0,0,0,0,0,1,0,0,0,0,0
838.68,837792,0.57266881,17,55.06752398,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1027.85,837792,0.9786213,22,91.44851993,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1044.92,301,0.782305425,22,12.92216982,0,0,0,0,0,0,0,0,0,0,0,1,0,0
901.8,837792,0.825978235,22,66.39129405,0,0,0,0,0,0,0,0,0,0,0,1,0,0
864.29,298,0.797971695,22,55.1886779,0,0,0,0,0,0,0,0,0,0,0,1,0,0
725.76,301,0.75260367,22,37.04146791,0,0,0,0,0,0,0,0,1,0,0,0,0,0
801.29,301,0.882950696,22,89.1802784,0,0,0,0,0,0,0,0,0,0,0,0,1,0
678.31,301,0.81731185,22,62.92474004,0,0,0,0,0,0,0,0,1,0,0,0,0,0
615.35,1063,0.693180133,22,77.27205307,1,0,0,0,0,0,0,0,0,0,0,0,0,0
798.21,301,0.73170859,22,28.68343603,0,0,0,0,0,0,0,0,1,0,0,0,0,0
809.92,837792,0.91,22,120.1496071,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49.9,298,0.461951633,22,32.78065304,0,0,0,0,0,0,0,0,0,1,0,0,0,0
332.01,298,0.70951505,23,67.80602011,0,0,0,0,1,0,0,0,0,0,0,0,0,0
659.87,1063,0.858806936,23,79.52277457,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49.96,301,0.517465401,23,54.98616048,0,0,0,0,0,0,0,0,0,1,0,0,0,0
627.87,1063,0.91,23,102.7060333,0,0,0,0,0,0,0,0,0,0,0,0,1,0
306.03,301,0.79,23,100.8093855,0,0,0,0,1,0,0,0,0,0,0,0,0,0
561.82,301,0.63679798,23,54.71919204,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.66,301,0.582623861,23,81.04954427,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1086.87,1063,0.938512777,23,75.40511096,0,0,0,0,0,0,0,0,0,0,0,1,0,0
333.11,1063,0.79,1,114.5218228,0,0,0,0,1,0,0,0,0,0,0,0,0,0
315.84,1063,0.79,2,112.0073332,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.65,837792,0.569063327,2,75.62533086,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.02,298,0.528600728,2,59.44029106,0,0,1,0,0,0,0,0,0,0,0,0,0,0
730.45,5666,0.882884376,2,89.15375023,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14.31,1063,0.560178291,2,72.07131644,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.22,5666,0.624381931,3,97.75277246,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11.15,298,0.366492448,6,44.59697921,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1071.82,298,0.773574152,20,59.42966078,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110.54,298,0.505,20,121.4481386,0,1,0,0,0,0,0,0,0,0,0,0,0,0
924.55,1063,0.91,22,105.0874109,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1067.1,298,0.961953379,22,84.78135141,0,0,0,0,0,0,0,0,0,0,0,1,0,0
776.84,1063,0.820136602,22,64.05464076,0,0,0,0,0,0,0,0,0,0,0,0,1,0
777.68,5666,0.900274716,22,96.10988637,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103.55,5666,0.561345178,23,72.53807124,0,1,0,0,0,0,0,0,0,0,0,0,0,0
884.65,837792,0.91,23,107.3767777,0,0,0,0,0,0,0,0,0,0,0,0,1,0
