amt,city_pop,risk_probability,hour,distance_km,category_entertainment,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
2.48,1202,0.5284922134793627,23,59.396885391745066,0,0,0,0,0,0,0,1,0,0,0,0,0,0
991.88,2786,0.91,23,105.45246929291298,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1281.51,584,1.0,23,110.1084897133258,0,0,0,0,0,0,0,0,0,0,0,1,0,0
946.78,122111,0.8542855054041824,23,77.71420216167294,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.39,1202,0.63,23,118.65450767136687,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.61,757530,0.5362793681107553,23,62.51174724430209,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11.44,757530,0.5849818008859379,0,81.99272035437515,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.01,584,0.4996504604361736,0,47.86018417446947,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17.85,584,0.5757962870398667,1,78.31851481594668,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18.07,584,0.578466716239803,1,79.38668649592118,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300.56,35705,0.6722839735094978,2,52.91358940379908,0,0,0,0,1,0,0,0,0,0,0,0,0,0
272.06,4290,0.6953314211446073,2,62.13256845784291,0,0,0,0,1,0,0,0,0,0,0,0,0,0
294.6,757530,0.761839599763049,3,88.73583990521962,0,0,0,0,1,0,0,0,0,0,0,0,0,0
850.18,4290,0.8900133075498566,3,92.00532301994265,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.42,584,0.5718036035534552,3,76.72144142138207,0,0,1,0,0,0,0,0,0,0,0,0,0,0
436.78,757530,0.405,15,108.10997372781135,1,0,0,0,0,0,0,0,0,0,0,0,0,0
286.23,35705,0.5349075469296299,18,47.96301877185195,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24.45,584,0.491241383978847,21,94.4965535915388,0,0,0,0,0,1,0,0,0,0,0,0,0,0
837.54,584,0.91,22,109.14443610569496,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.71,4290,0.5424992473773178,22,64.99969895092711,0,0,0,0,0,0,0,0,0,0,0,0,0,1
697.68,584,0.91,22,121.29605988133883,0,0,0,0,0,0,0,0,0,0,0,0,1,0
743.3,35705,0.91,22,101.70636339529496,0,0,0,0,0,0,0,0,1,0,0,0,0,0
833.05,35705,0.91,22,100.97471197940166,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1065.33,4290,0.9885374479922622,22,95.4149791969049,0,0,0,0,0,0,0,0,0,0,0,1,0,0
849.0,584,0.8618488780343132,22,80.73955121372529,0,0,0,0,0,0,0,0,0,0,0,0,1,0
927.42,584,0.8151104947054011,22,62.04419788216044,0,0,0,0,0,0,0,0,0,0,0,0,1,0
658.17,35705,0.8451767851465609,23,74.07071405862436,0,0,0,0,0,0,0,0,1,0,0,0,0,0
914.9,757530,0.91,23,105.25168404222391,0,0,0,0,0,0,0,0,0,0,0,1,0,0
788.72,4290,0.8762965262798141,23,86.51861051192566,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1002.17,757530,0.9641208015654652,23,85.6483206261861,0,0,0,0,0,0,0,0,0,0,0,1,0,0
299.46,35705,0.7813634657290982,0,96.54538629163926,0,0,0,0,1,0,0,0,0,0,0,0,0,0
325.11,35705,0.7329880987248157,1,77.19523948992627,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1055.61,35705,0.775,16,134.2480630773667,0,0,0,0,0,0,0,0,0,0,0,0,1,0
846.07,35705,0.91,22,132.91557145435578,0,0,0,0,0,0,0,0,1,0,0,0,0,0
845.63,13973,0.8773955830059296,1,86.9582332023718,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.59,13973,0.4045817384741503,2,9.832695389660124,0,0,1,0,0,0,0,0,0,0,0,0,0,0
292.73,93193,0.6223974149430436,3,32.95896597721739,0,0,0,0,1,0,0,0,0,0,0,0,0,0
242.24,13973,0.3687519486600903,19,45.50077946403613,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.35,13973,0.3894454100261765,21,53.77816401047059,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.9,13973,0.63,22,106.89947679740884,0,0,0,0,0,0,0,1,0,0,0,0,0,0
537.37,13973,0.695145345736587,0,78.0581382946348,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9.25,93193,0.548992306208043,3,67.59692248321717,0,0,1,0,0,0,0,0,0,0,0,0,0,0
931.13,93193,0.785,21,104.50324286434619,0,0,0,0,0,0,0,0,0,0,0,1,0,0
821.14,93193,0.7354393176923776,22,30.17572707695103,0,0,0,0,0,0,0,0,0,0,0,1,0,0
978.77,93193,0.91,22,106.31379960006116,0,0,0,0,0,0,0,0,0,0,0,0,1,0
906.07,93193,0.91,22,101.99127496053137,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.49,13973,0.5248151070711149,23,57.92604282844595,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9.29,93193,0.4727693755919915,23,37.107750236796605,0,0,0,0,0,0,0,0,0,1,0,0,0,0
905.72,93193,0.7862570997176233,23,50.50283988704929,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.02,5848,0.5130652269147686,0,53.22609076590748,0,0,1,0,0,0,0,0,0,0,0,0,0,0
271.33,5848,0.6910317022859676,0,60.41268091438698,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.0,5848,0.5780534722627055,0,79.22138890508221,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.21,5848,0.63,3,110.41933825489669,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1149.92,5848,0.775,14,105.02030678955164,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.27,5848,0.6195516979498079,22,95.82067917992318,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1191.33,5848,0.8928808461156021,23,57.15233844624087,0,0,0,0,0,0,0,0,0,0,0,1,0,0
825.33,5848,0.91,2,118.01931264311287,0,0,0,0,0,0,0,0,1,0,0,0,0,0
299.03,5848,0.7201004866102708,3,72.04019464410833,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1155.46,4424,0.9342389503947406,22,73.69558015789626,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1088.61,5848,0.9053678049615168,23,62.14712198460673,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277.54,4424,0.76515599516357,23,90.06239806542797,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.66,4424,0.5560090333095226,0,70.40361332380901,0,0,1,0,0,0,0,0,0,0,0,0,0,0
316.92,4005,0.6716269172987166,0,52.65076691948661,0,0,0,0,1,0,0,0,0,0,0,0,0,0
287.86,4005,0.695804364982427,1,62.321745992970826,0,0,0,0,1,0,0,0,0,0,0,0,0,0
306.52,4005,0.6069728423769066,1,26.789136950762636,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11.88,4005,0.63,3,104.14680815540737,0,0,1,0,0,0,0,0,0,0,0,0,0,0
309.71,4424,0.7165898380412529,4,70.63593521650112,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.18,4005,0.4297474663819756,5,19.89898655279025,0,0,1,0,0,0,0,0,0,0,0,0,0,0
900.8,4424,0.802276029357561,22,56.91041174302439,0,0,0,0,0,0,0,0,1,0,0,0,0,0
688.58,4005,0.8872090280713624,22,90.88361122854495,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.51,4424,0.4560476965671897,22,30.419078626875866,0,0,0,0,0,0,0,1,0,0,0,0,0,0
901.18,4005,0.7606298245893084,22,40.251929835723345,0,0,0,0,0,0,0,0,0,0,0,1,0,0
398.82,4424,0.4838063929773863,22,41.52255719095454,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1114.22,4005,1.0,22,113.50768426243215,0,0,0,0,0,0,0,0,0,0,0,1,0,0
963.64,4005,0.896873010869013,22,94.74920434760521,0,0,0,0,0,0,0,0,0,0,0,0,1,0
783.49,4424,0.7795268425422618,23,47.81073701690469,0,0,0,0,0,0,0,0,1,0,0,0,0,0
743.47,4005,0.7765238247599531,23,46.60952990398121,0,0,0,0,0,0,0,0,1,0,0,0,0,0
889.68,4005,0.7892428247480672,23,51.69712989922684,0,0,0,0,0,0,0,0,0,0,0,1,0,0
752.3,4005,0.8640046662396123,23,81.6018664958449,0,0,0,0,0,0,0,0,1,0,0,0,0,0
290.77,9141,0.79,3,129.14981590624367,0,0,0,0,1,0,0,0,0,0,0,0,0,0
324.66,9141,0.6889603072915609,3,59.58412291662436,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1113.9,9141,0.6635796162013943,14,55.431846480557695,0,0,0,0,0,0,0,0,0,0,0,1,0,0
936.42,9141,0.5457603946195346,16,44.30415784781383,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.58,9141,0.598650526658173,22,87.4602106632692,0,0,0,0,0,0,0,0,0,1,0,0,0,0
750.82,9141,0.7100692583741688,22,20.0277033496675,0,0,0,0,0,0,0,0,1,0,0,0,0,0
970.36,9141,0.8749826634826209,22,85.99306539304834,0,0,0,0,0,0,0,0,0,0,0,1,0,0
976.48,9141,0.7424338531841042,23,32.97354127364163,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1090.93,1019,0.9235343647374946,0,69.41374589499783,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109.48,79613,0.5109065316273829,1,52.36261265095312,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277.69,673342,0.7729048173544919,1,93.16192694179676,0,0,0,0,1,0,0,0,0,0,0,0,0,0
339.79,1019,0.7512449470430558,3,84.4979788172223,0,0,0,0,1,0,0,0,0,0,0,0,0,0
987.6,79613,0.8881740943192028,3,91.26963772768111,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110.0,3255,0.5179056873557464,5,55.16227494229856,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.19,3255,0.505,8,120.94518989750429,0,0,0,0,0,0,0,0,0,1,0,0,0,0
382.41,79613,0.5532642139544812,8,55.30568558179248,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.5,3255,0.3428704155875274,9,75.14816623501096,0,0,0,0,0,0,0,0,0,1,0,0,0,0
965.55,98816,0.5673533398670338,13,52.94133594681352,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.95,9141,0.405,15,106.48481959021356,0,0,0,0,0,0,0,0,0,1,0,0,0,0
754.99,98816,0.5970692968609976,17,64.82771874439902,0,0,0,0,0,0,0,0,1,0,0,0,0,0
915.14,9141,0.685,17,106.39110068172661,0,0,0,0,0,0,0,0,0,0,0,1,0,0
213.3,1019,0.4682147933241629,21,85.28591732966517,0,0,0,0,0,0,1,0,0,0,0,0,0,0
259.65,123,0.7430391344705677,22,81.21565378822707,0,0,0,0,1,0,0,0,0,0,0,0,0,0
315.42,9141,0.79,22,129.7197481306927,0,0,0,0,1,0,0,0,0,0,0,0,0,0
875.77,1019,0.8900604512754802,22,92.02418051019204,0,0,0,0,0,0,0,0,0,0,0,0,1,0
223.56,3255,0.500566865355592,22,48.22674614223679,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1021.63,98816,1.0,22,119.2250046978955,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1020.35,673342,0.9477723947376404,22,79.10895789505618,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.21,79613,0.6141293586178285,22,93.6517434471314,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.1,123,0.63,22,114.42139786419835,0,0,0,0,0,0,0,0,0,0,0,0,0,1
797.73,98816,0.7345464416782609,22,29.81857667130435,0,0,0,0,0,0,0,0,1,0,0,0,0,0
315.31,98816,0.7211436302872853,22,72.45745211491412,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23.06,1019,0.63,23,114.39231750507308,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48.42,1758,0.5988829951298602,23,87.5531980519441,0,0,0,0,0,0,0,0,0,1,0,0,0,0
436.27,9141,0.4743364137396322,23,37.734565495852884,1,0,0,0,0,0,0,0,0,0,0,0,0,0
841.07,1758,0.8073858381723378,23,58.95433526893509,0,0,0,0,0,0,0,0,1,0,0,0,0,0
995.42,673342,0.8355691996733996,23,70.22767986935982,0,0,0,0,0,0,0,0,0,0,0,1,0,0
742.26,123,0.8058337531411556,23,58.333501256462206,0,0,0,0,0,0,0,0,1,0,0,0,0,0
909.8,1019,0.7494767037507606,0,35.790681500304245,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.41,1019,0.63,0,128.85297064571793,0,0,1,0,0,0,0,0,0,0,0,0,0,0
793.81,1019,0.7459051555183627,0,98.36206220734508,0,0,0,0,0,0,0,0,0,1,0,0,0,0
851.59,1019,0.8741627505893178,0,85.66510023572712,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.21,79613,0.4410827339472119,0,24.433093578884765,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13.49,1261,0.4483890229385785,0,27.3556091754314,0,0,0,1,0,0,0,0,0,0,0,0,0,0
492.67,79613,0.63,0,127.16562624476887,1,0,0,0,0,0,0,0,0,0,0,0,0,0
287.35,98816,0.649292802667996,1,43.71712106719841,0,0,0,0,1,0,0,0,0,0,0,0,0,0
312.41,1261,0.76980610411654,1,91.92244164661598,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11.34,98816,0.63,1,118.11717279932101,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10.34,123,0.526494916581999,2,58.59796663279962,0,0,1,0,0,0,0,0,0,0,0,0,0,0
376.23,1019,0.6714860999378753,2,52.59443997515013,0,0,0,0,1,0,0,0,0,0,0,0,0,0
941.63,79613,0.8946687188760001,2,93.8674875504,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.34,3255,0.4733532764081332,2,37.34131056325329,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113.03,3255,0.6083252703743766,3,91.33010814975063,0,1,0,0,0,0,0,0,0,0,0,0,0,0
299.35,673342,0.79,5,115.33598680219009,0,0,0,0,1,0,0,0,0,0,0,0,0,0
284.72,123,0.5105903445348038,6,38.23613781392151,0,0,0,0,1,0,0,0,0,0,0,0,0,0
844.23,98816,0.6255492141937864,12,76.21968567751452,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49.36,1758,0.3845830572022928,12,91.83322288091712,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.1,123,0.356085505617227,14,80.43420224689082,0,0,0,0,0,0,0,1,0,0,0,0,0,0
903.38,673342,0.685,17,109.61100027050311,0,0,0,0,0,0,0,0,0,0,0,0,1,0
126.51,1019,0.2153560259692776,17,24.14241038771106,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.97,192805,0.4423963290432792,18,74.95853161731166,0,0,0,0,0,0,0,1,0,0,0,0,0,0
930.86,192805,0.785,21,101.68328011229843,0,0,0,0,0,0,0,0,0,0,0,1,0,0
978.39,192805,0.7003782342749557,22,16.15129370998227,0,0,0,0,0,0,0,0,0,0,0,0,1,0
820.01,123,0.8141101382802253,22,61.6440553120901,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147.41,3255,0.6146671703640665,22,93.8668681456266,0,1,0,0,0,0,0,0,0,0,0,0,0,0
286.87,1019,0.5860347077416544,22,82.41388309666178,0,0,0,0,0,0,1,0,0,0,0,0,0,0
248.04,1019,0.63,22,102.5220823351764,0,0,0,0,0,0,1,0,0,0,0,0,0,0
277.9,192805,0.6228667897629193,22,33.14671590516772,0,0,0,0,1,0,0,0,0,0,0,0,0,0
904.31,673342,0.7984696131238977,22,55.38784524955908,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.38,3255,0.6232237477189778,23,97.28949908759112,0,0,0,0,0,1,0,0,0,0,0,0,0,0
812.56,1758,0.91,23,102.1448141327298,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120.48,1261,0.5454861411629695,23,66.19445646518776,0,1,0,0,0,0,0,0,0,0,0,0,0,0
291.69,123,0.6707437952084111,23,52.29751808336444,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23.42,79613,0.5722097766730012,23,76.88391066920046,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1012.94,673342,1.0,23,109.22302741378716,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.1,1019,0.5274633542029389,23,58.98534168117555,0,0,0,0,0,0,0,1,0,0,0,0,0,0
953.49,98816,0.91,23,118.21905795270669,0,0,0,0,0,0,0,0,0,0,0,0,1,0
856.13,98816,0.91,23,129.45601666798132,0,0,0,0,0,0,0,0,1,0,0,0,0,0
986.88,673342,0.8335440419394718,23,69.41761677578873,0,0,0,0,0,0,0,0,0,0,0,1,0,0
324.59,60,0.79,0,116.91951874297149,0,0,0,0,1,0,0,0,0,0,0,0,0,0
254.94,192805,0.7398797247469351,0,79.95188989877404,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.95,192805,0.5698635529291446,1,75.94542117165784,0,0,1,0,0,0,0,0,0,0,0,0,0,0
352.37,60,0.79,1,107.75455008321352,0,0,0,0,1,0,0,0,0,0,0,0,0,0
327.84,34496,0.7723525945135556,1,92.94103780542224,0,0,0,0,1,0,0,0,0,0,0,0,0,0
306.9,1261,0.7706485924698836,1,92.25943698795344,0,0,0,0,1,0,0,0,0,0,0,0,0,0
353.45,60,0.6766032648429082,1,54.641305937163274,0,0,0,0,1,0,0,0,0,0,0,0,0,0
471.28,34496,0.63,1,105.86573230553536,1,0,0,0,0,0,0,0,0,0,0,0,0,0
346.3,60,0.6474045869154079,2,42.961834766163165,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1066.06,34496,0.8835390871187067,3,53.41563484748266,0,0,0,0,0,0,0,0,0,0,0,1,0,0
897.25,34496,0.8438396965365892,4,73.53587861463565,0,0,0,0,0,0,0,0,1,0,0,0,0,0
293.44,1261,0.5018474134137373,8,34.738965365494906,0,0,0,0,1,0,0,0,0,0,0,0,0,0
909.75,1261,0.685,12,103.20922988056296,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.44,34496,0.3790506338594477,15,89.62025354377907,0,0,0,0,0,0,0,0,0,0,0,0,0,1
683.03,60,0.91,22,104.761977798255,0,0,0,0,0,0,0,0,1,0,0,0,0,0
287.93,1261,0.6854964064473114,23,58.19856257892454,0,0,0,0,1,0,0,0,0,0,0,0,0,0
804.42,1261,0.8875804410862143,23,91.03217643448566,0,0,0,0,0,0,0,0,1,0,0,0,0,0
859.99,1261,0.7378781289815914,23,31.151251592636577,0,0,0,0,0,0,0,0,1,0,0,0,0,0
406.48,192805,0.5978008909629323,23,87.12035638517291,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18.22,192805,0.63,23,120.50347138455665,0,0,0,0,0,0,0,1,0,0,0,0,0,0
283.57,242803,0.79,0,108.77406783648586,0,0,0,0,1,0,0,0,0,0,0,0,0,0
321.76,60,0.79,0,102.88752129578567,0,0,0,0,1,0,0,0,0,0,0,0,0,0
323.37,60,0.6932574201150009,0,61.30296804600034,0,0,0,0,1,0,0,0,0,0,0,0,0,0
318.87,172817,0.79,0,101.06469286160743,0,0,0,0,1,0,0,0,0,0,0,0,0,0
309.49,242803,0.6834402384228259,2,57.37609536913032,0,0,0,0,1,0,0,0,0,0,0,0,0,0
862.65,60,0.5622296426335952,14,50.89185705343807,0,0,0,0,0,0,0,0,1,0,0,0,0,0
302.98,172817,0.5650000000000001,16,115.64927977744281,0,0,0,0,1,0,0,0,0,0,0,0,0,0
866.15,60,0.654002160648142,20,47.60086425925678,0,0,0,0,0,0,0,0,1,0,0,0,0,0
927.66,172817,0.91,22,123.90965672050159,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.38,34496,0.5177902200919045,22,55.11608803676175,0,0,0,0,0,0,0,0,0,0,1,0,0,0
776.94,60,0.7328644622105681,22,29.145784884227222,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1002.29,172817,0.9546474400020816,22,81.8589760008326,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.82,34496,0.6282483423248975,22,99.299336929959,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.84,172817,0.5848875753386871,22,81.95503013547484,0,0,0,0,0,0,0,0,0,1,0,0,0,0
933.01,1179,0.89433874860787,23,93.735499443148,0,0,0,0,0,0,0,0,0,0,0,1,0,0
280.32,60,0.7193236264173395,23,71.7294505669358,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.33,60,0.5191135492788014,23,55.64541971152054,0,0,0,0,0,0,0,0,0,0,0,0,0,1
785.11,242803,0.875389293267164,23,86.15571730686557,0,0,0,0,0,0,0,0,1,0,0,0,0,0
221.78,242803,0.63,23,114.64569680029737,0,0,0,0,0,0,1,0,0,0,0,0,0,0
283.29,1179,0.6819424004690268,23,56.7769601876107,0,0,0,0,1,0,0,0,0,0,0,0,0,0
333.66,60,0.7899501857582021,23,99.98007430328083,0,0,0,0,1,0,0,0,0,0,0,0,0,0
321.67,172817,0.7846001151947458,0,97.84004607789831,0,0,0,0,1,0,0,0,0,0,0,0,0,0
328.16,1179,0.7356076392692279,1,78.24305570769113,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.84,172817,0.5339059680769229,1,61.562387230769176,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.33,1179,0.5688893625502199,2,75.55574502008797,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330.03,1179,0.7780522872828904,3,95.22091491315616,0,0,0,0,1,0,0,0,0,0,0,0,0,0
314.7,172817,0.79,3,104.34889417842547,0,0,0,0,1,0,0,0,0,0,0,0,0,0
275.61,3223,0.7295387381139107,3,75.81549524556425,0,0,0,0,1,0,0,0,0,0,0,0,0,0
738.74,242803,0.6442637415697228,12,83.70549662788908,0,0,0,0,0,0,0,0,1,0,0,0,0,0
874.52,1179,0.685,12,117.18404411831698,0,0,0,0,0,0,0,0,1,0,0,0,0,0
954.72,1179,0.685,15,114.11467340493428,0,0,0,0,0,0,0,0,0,0,0,1,0,0
331.13,1179,0.5535579853164047,17,95.42319412656185,0,0,0,0,1,0,0,0,0,0,0,0,0,0
831.0,242803,0.6664588351824148,18,52.5835340729659,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1000.81,3223,0.775744566721788,19,60.297826688715226,0,0,0,0,0,0,0,0,0,0,0,1,0,0
335.72,3223,0.79,22,118.70730009377634,0,0,0,0,1,0,0,0,0,0,0,0,0,0
311.52,172817,0.6667647505963126,22,50.705900238525,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49.55,1179,0.5378391752640481,22,63.13567010561922,0,0,0,0,0,0,0,0,0,1,0,0,0,0
761.63,172817,0.91,22,123.07344663492023,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1063.77,172817,0.973266785705882,22,89.30671428235274,0,0,0,0,0,0,0,0,0,0,0,1,0,0
839.06,242803,0.8050135953480538,22,58.00543813922152,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1023.45,3223,0.903991255545922,22,61.596502218368755,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1058.49,1179,0.9911891813318184,23,96.47567253272737,0,0,0,0,0,0,0,0,0,0,0,1,0,0
879.3,3223,0.91,23,115.54562288981562,0,0,0,0,0,0,0,0,0,0,0,0,1,0
419.75,3223,0.5054329427238198,23,50.17317708952791,1,0,0,0,0,0,0,0,0,0,0,0,0,0
984.22,3223,0.8418558540726286,23,72.74234162905144,0,0,0,0,0,0,0,0,0,0,0,1,0,0
953.76,3223,0.7857717662763604,23,50.30870651054412,0,0,0,0,0,0,0,0,0,0,0,0,1,0
309.72,3223,0.79,2,100.92373782477202,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1008.65,3223,0.9913357794980728,22,96.53431179922919,0,0,0,0,0,0,0,0,0,0,0,1,0,0
809.64,3223,0.8514374114066412,23,76.57496456265645,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1040.08,3223,0.977258748857032,23,90.90349954281282,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1050.84,33917,0.8856010482016301,22,54.24041928065206,0,0,0,0,0,0,0,0,0,0,0,1,0,0
731.55,33917,0.8306207384972457,22,68.24829539889825,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240.53,33917,0.5190742372316194,23,55.629694892647755,0,0,0,0,0,0,1,0,0,0,0,0,0,0
759.1,33917,0.91,22,100.79517531920705,0,0,0,0,0,0,0,0,0,0,0,0,1,0
737.71,33917,0.8943131707603125,22,93.725268304125,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1107.13,33917,0.9587697940768566,22,83.50791763074263,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.82,33917,0.4882426409882641,23,43.29705639530563,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1159.35,33917,0.917540913679324,23,67.0163654717296,0,0,0,0,0,0,0,0,0,0,0,1,0,0
463.98,33917,0.5980430328902195,23,87.21721315608784,1,0,0,0,0,0,0,0,0,0,0,0,0,0
902.07,6018,0.5752975596669969,15,56.11902386679875,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1054.68,6018,0.8716639078234076,23,48.66556312936304,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.67,5216,0.5399000772459069,0,63.96003089836279,0,0,0,0,0,0,0,0,0,1,0,0,0,0
294.51,6018,0.6350000390749462,0,38.00001562997845,0,0,0,0,1,0,0,0,0,0,0,0,0,0
998.13,5216,0.91,0,116.18319222240513,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.94,6018,0.6124510562992249,0,92.98042251968997,0,0,1,0,0,0,0,0,0,0,0,0,0,0
343.84,5216,0.762061433221708,1,88.82457328868321,0,0,0,0,1,0,0,0,0,0,0,0,0,0
308.55,42619,0.79,1,133.76810235319755,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820.28,42619,0.91,1,101.4792234168295,0,0,0,0,0,0,0,0,1,0,0,0,0,0
992.41,5216,0.91,2,134.17346723478718,0,0,0,0,0,0,0,0,0,0,0,1,0,0
297.31,42619,0.6938380062524717,2,61.53520250098867,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134.72,5216,0.6042491936375902,3,89.69967745503607,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123.68,5216,0.3662689804268352,7,44.5075921707341,0,1,0,0,0,0,0,0,0,0,0,0,0,0
469.03,5216,0.505,7,106.70806674109235,1,0,0,0,0,0,0,0,0,0,0,0,0,0
903.41,42619,0.685,13,115.04944532572551,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.86,5216,0.3851915808677417,17,92.0766323470967,0,0,0,0,0,1,0,0,0,0,0,0,0,0
264.65,5216,0.63,22,100.24131060370662,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1022.76,42619,0.9268704288868584,22,70.74817155474338,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.95,5216,0.5607897066906922,22,72.31588267627687,0,0,0,0,0,0,0,0,0,0,1,0,0,0
905.31,6018,0.8568583136637626,23,78.74332546550504,0,0,0,0,0,0,0,0,1,0,0,0,0,0
311.71,6018,0.79,23,103.0793975850292,0,0,0,0,1,0,0,0,0,0,0,0,0,0
415.24,6018,0.63,23,124.29990191585325,1,0,0,0,0,0,0,0,0,0,0,0,0,0
736.29,42619,0.8177891346717886,0,63.11565386871543,0,0,0,0,0,0,0,0,1,0,0,0,0,0
284.05,42619,0.7692275423981448,1,91.69101695925794,0,0,0,0,1,0,0,0,0,0,0,0,0,0
282.24,42619,0.7094379229700656,1,67.77516918802624,0,0,0,0,1,0,0,0,0,0,0,0,0,0
281.71,42619,0.79,1,100.31613574535257,0,0,0,0,1,0,0,0,0,0,0,0,0,0
